FileName	treatment	tissue	timepoint	animal	sample_ID
US22502595_252800522849_S01_GE1_1105_Oct12_2_4.txt	Engerix	muscle	4	1	ENG_MU_4h_1
US22502595_252800522850_S01_GE1_1105_Oct12_1_1.txt	Engerix	muscle	4	2	ENG_MU_4h_2
US22502595_252800522850_S01_GE1_1105_Oct12_1_3.txt	Engerix	muscle	4	4	ENG_MU_4h_4
US22502595_252800522850_S01_GE1_1105_Oct12_1_4.txt	Engerix	muscle	4	5	ENG_MU_4h_5
US22502595_252800522850_S01_GE1_1105_Oct12_2_1.txt	Engerix	muscle	8	1	ENG_MU_8h_1
US22502595_252800522850_S01_GE1_1105_Oct12_2_2.txt	Engerix	muscle	8	2	ENG_MU_8h_2
US22502595_252800522850_S01_GE1_1105_Oct12_2_3.txt	Engerix	muscle	8	3	ENG_MU_8h_3
US22502595_252800522850_S01_GE1_1105_Oct12_2_4.txt	Engerix	muscle	8	4	ENG_MU_8h_4
US22502595_252800522851_S01_GE1_1105_Oct12_1_1.txt	LPS	MLN	0	1	LPS_MLN_0h_1
US22502595_252800522851_S01_GE1_1105_Oct12_1_2.txt	LPS	MLN	0	2	LPS_MLN_0h_2
US22502595_252800522851_S01_GE1_1105_Oct12_1_3.txt	LPS	MLN	0	3	LPS_MLN_0h_3
US22502595_252800522851_S01_GE1_1105_Oct12_1_4.txt	LPS	MLN	0	4	LPS_MLN_0h_4
US22502595_252800522851_S01_GE1_1105_Oct12_2_1.txt	LPS	MLN	0	5	LPS_MLN_0h_5
US22502595_252800522851_S01_GE1_1105_Oct12_2_2.txt	LPS	MLN	4	1	LPS_MLN_4h_1
US22502595_252800522851_S01_GE1_1105_Oct12_2_3.txt	LPS	MLN	4	2	LPS_MLN_4h_2
US22502595_252800522851_S01_GE1_1105_Oct12_2_4.txt	LPS	MLN	4	3	LPS_MLN_4h_3
US22502595_252800522852_S01_GE1_1105_Oct12_1_1.txt	LPS	MLN	4	4	LPS_MLN_4h_4
US22502595_252800522852_S01_GE1_1105_Oct12_1_2.txt	LPS	MLN	4	5	LPS_MLN_4h_5
US22502595_252800522852_S01_GE1_1105_Oct12_1_3.txt	LPS	MLN	8	1	LPS_MLN_8h_1
US22502595_252800522852_S01_GE1_1105_Oct12_1_4.txt	LPS	MLN	8	2	LPS_MLN_8h_2
US22502595_252800522852_S01_GE1_1105_Oct12_2_1.txt	LPS	MLN	8	3	LPS_MLN_8h_3
US22502595_252800522852_S01_GE1_1105_Oct12_2_2.txt	LPS	MLN	8	4	LPS_MLN_8h_4
US22502595_252800522852_S01_GE1_1105_Oct12_2_3.txt	LPS	MLN	8	5	LPS_MLN_8h_5
US22502595_252800522852_S01_GE1_1105_Oct12_2_4.txt	LPS	MLN	24	1	LPS_MLN_24h_1
US22502595_252800522853_S01_GE1_1105_Oct12_1_1.txt	LPS	MLN	24	2	LPS_MLN_24h_2
US22502595_252800522853_S01_GE1_1105_Oct12_1_2.txt	LPS	MLN	24	3	LPS_MLN_24h_3
US22502595_252800522853_S01_GE1_1105_Oct12_1_3.txt	LPS	MLN	24	4	LPS_MLN_24h_4
US22502595_252800522853_S01_GE1_1105_Oct12_1_4.txt	LPS	MLN	24	5	LPS_MLN_24h_5
US22502595_252800522853_S01_GE1_1105_Oct12_2_1.txt	LPS	MLN	48	1	LPS_MLN_48h_1
US22502595_252800522853_S01_GE1_1105_Oct12_2_2.txt	LPS	MLN	48	2	LPS_MLN_48h_2
US22502595_252800522853_S01_GE1_1105_Oct12_2_3.txt	LPS	MLN	48	3	LPS_MLN_48h_3
US22502595_252800522853_S01_GE1_1105_Oct12_2_4.txt	LPS	MLN	48	4	LPS_MLN_48h_4
US22502595_252800522854_S01_GE1_1105_Oct12_1_1.txt	LPS	MLN	48	5	LPS_MLN_48h_5
US22502595_252800522854_S01_GE1_1105_Oct12_1_2.txt	LPS	MLN	72	1	LPS_MLN_72h_1
US22502595_252800522854_S01_GE1_1105_Oct12_1_3.txt	LPS	MLN	72	2	LPS_MLN_72h_2
US22502595_252800522854_S01_GE1_1105_Oct12_1_4.txt	LPS	MLN	72	3	LPS_MLN_72h_3
US22502595_252800522854_S01_GE1_1105_Oct12_2_1.txt	LPS	MLN	72	4	LPS_MLN_72h_4
US22502595_252800522854_S01_GE1_1105_Oct12_2_2.txt	LPS	MLN	72	5	LPS_MLN_72h_5
US22502595_252800522854_S01_GE1_1105_Oct12_2_3.txt	LPS	MLN	168	1	LPS_MLN_168h_1
US22502595_252800522854_S01_GE1_1105_Oct12_2_4.txt	LPS	MLN	168	2	LPS_MLN_168h_2
US22502595_252800522855_S01_GE1_1105_Oct12_1_1.txt	LPS	MLN	168	3	LPS_MLN_168h_3
US22502595_252800522855_S01_GE1_1105_Oct12_1_2.txt	LPS	MLN	168	4	LPS_MLN_168h_4
US22502595_252800522855_S01_GE1_1105_Oct12_1_3.txt	LPS	MLN	168	5	LPS_MLN_168h_5
US22502595_252800522855_S01_GE1_1105_Oct12_1_4.txt	LPS	muscle	0	1	LPS_MU_0h_1
US22502595_252800522855_S01_GE1_1105_Oct12_2_1.txt	LPS	muscle	0	2	LPS_MU_0h_2
US22502595_252800522855_S01_GE1_1105_Oct12_2_2.txt	LPS	muscle	0	3	LPS_MU_0h_3
US22502595_252800522855_S01_GE1_1105_Oct12_2_3.txt	LPS	muscle	0	4	LPS_MU_0h_4
US22502595_252800522855_S01_GE1_1105_Oct12_2_4.txt	LPS	muscle	0	5	LPS_MU_0h_5
US22502595_252800522856_S01_GE1_1105_Oct12_1_1.txt	LPS	muscle	4	1	LPS_MU_4h_1
US22502595_252800522856_S01_GE1_1105_Oct12_1_2.txt	LPS	muscle	4	2	LPS_MU_4h_2
US22502595_252800522856_S01_GE1_1105_Oct12_1_3.txt	LPS	muscle	4	3	LPS_MU_4h_3
US22502595_252800522856_S01_GE1_1105_Oct12_1_4.txt	LPS	muscle	4	4	LPS_MU_4h_4
US22502595_252800522856_S01_GE1_1105_Oct12_2_1.txt	LPS	muscle	4	5	LPS_MU_4h_5
US22502595_252800522856_S01_GE1_1105_Oct12_2_2.txt	LPS	muscle	8	1	LPS_MU_8h_1
US22502595_252800522856_S01_GE1_1105_Oct12_2_3.txt	LPS	muscle	8	2	LPS_MU_8h_2
US22502595_252800522856_S01_GE1_1105_Oct12_2_4.txt	LPS	muscle	8	3	LPS_MU_8h_3
US22502595_252800522857_S01_GE1_1105_Oct12_1_1.txt	LPS	muscle	8	4	LPS_MU_8h_4
US22502595_252800522857_S01_GE1_1105_Oct12_1_2.txt	LPS	muscle	8	5	LPS_MU_8h_5
US22502595_252800522857_S01_GE1_1105_Oct12_1_3.txt	LPS	muscle	24	1	LPS_MU_24h_1
US22502595_252800522857_S01_GE1_1105_Oct12_1_4.txt	LPS	muscle	24	2	LPS_MU_24h_2
US22502595_252800522857_S01_GE1_1105_Oct12_2_1.txt	LPS	muscle	24	3	LPS_MU_24h_3
US22502595_252800522857_S01_GE1_1105_Oct12_2_2.txt	LPS	muscle	24	4	LPS_MU_24h_4
US22502595_252800522857_S01_GE1_1105_Oct12_2_3.txt	LPS	muscle	24	5	LPS_MU_24h_5
US22502595_252800522857_S01_GE1_1105_Oct12_2_4.txt	LPS	muscle	48	1	LPS_MU_48h_1
US22502595_252800522858_S01_GE1_1105_Oct12_1_1.txt	LPS	muscle	48	2	LPS_MU_48h_2
US22502595_252800522858_S01_GE1_1105_Oct12_1_2.txt	LPS	muscle	48	3	LPS_MU_48h_3
US22502595_252800522858_S01_GE1_1105_Oct12_1_3.txt	LPS	muscle	48	4	LPS_MU_48h_4
US22502595_252800522858_S01_GE1_1105_Oct12_1_4.txt	LPS	muscle	48	5	LPS_MU_48h_5
US22502595_252800522858_S01_GE1_1105_Oct12_2_1.txt	LPS	muscle	72	1	LPS_MU_72h_1
US22502595_252800522858_S01_GE1_1105_Oct12_2_2.txt	LPS	muscle	72	2	LPS_MU_72h_2
US22502595_252800522858_S01_GE1_1105_Oct12_2_3.txt	LPS	muscle	72	3	LPS_MU_72h_3
US22502595_252800522858_S01_GE1_1105_Oct12_2_4.txt	LPS	muscle	72	4	LPS_MU_72h_4
US22502595_252800522859_S01_GE1_1105_Oct12_1_1.txt	Engerix	muscle	8	5	ENG_MU_8h_5
US22502595_252800522859_S01_GE1_1105_Oct12_1_2.txt	Engerix	muscle	24	1	ENG_MU_24h_1
US22502595_252800522859_S01_GE1_1105_Oct12_1_3.txt	Engerix	muscle	24	2	ENG_MU_24h_2
US22502595_252800522859_S01_GE1_1105_Oct12_1_4.txt	Engerix	muscle	24	3	ENG_MU_24h_3
US22502595_252800522859_S01_GE1_1105_Oct12_2_1.txt	Engerix	muscle	24	4	ENG_MU_24h_4
US22502595_252800522859_S01_GE1_1105_Oct12_2_2.txt	Engerix	muscle	24	5	ENG_MU_24h_5
US22502595_252800522859_S01_GE1_1105_Oct12_2_3.txt	Engerix	muscle	48	1	ENG_MU_48h_1
US22502595_252800522859_S01_GE1_1105_Oct12_2_4.txt	Engerix	muscle	48	2	ENG_MU_48h_2
US22502595_252800522860_S01_GE1_1105_Oct12_1_1.txt	Engerix	muscle	48	3	ENG_MU_48h_3
US22502595_252800522860_S01_GE1_1105_Oct12_1_2.txt	Engerix	muscle	48	4	ENG_MU_48h_4
US22502595_252800522860_S01_GE1_1105_Oct12_1_3.txt	Engerix	muscle	48	5	ENG_MU_48h_5
US22502595_252800522860_S01_GE1_1105_Oct12_1_4.txt	Engerix	muscle	72	1	ENG_MU_72h_1
US22502595_252800522860_S01_GE1_1105_Oct12_2_1.txt	Engerix	muscle	72	2	ENG_MU_72h_2
US22502595_252800522860_S01_GE1_1105_Oct12_2_2.txt	Engerix	muscle	72	3	ENG_MU_72h_3
US22502595_252800522860_S01_GE1_1105_Oct12_2_3.txt	Engerix	muscle	72	4	ENG_MU_72h_4
US22502595_252800522860_S01_GE1_1105_Oct12_2_4.txt	Engerix	muscle	72	5	ENG_MU_72h_5
US22502595_252800522861_S01_GE1_1105_Oct12_1_1.txt	Engerix	muscle	168	1	ENG_MU_168h_1
US22502595_252800522861_S01_GE1_1105_Oct12_1_2.txt	Engerix	muscle	168	2	ENG_MU_168h_2
US22502595_252800522861_S01_GE1_1105_Oct12_1_3.txt	Engerix	muscle	168	3	ENG_MU_168h_3
US22502595_252800522861_S01_GE1_1105_Oct12_1_4.txt	Engerix	muscle	168	4	ENG_MU_168h_4
US22502595_252800522861_S01_GE1_1105_Oct12_2_1.txt	Engerix	muscle	168	5	ENG_MU_168h_5
US22502595_252800522861_S01_GE1_1105_Oct12_2_2.txt	LPS	blood	0	1	LPS_BL_0h_1
US22502595_252800522861_S01_GE1_1105_Oct12_2_3.txt	LPS	blood	0	2	LPS_BL_0h_2
US22502595_252800522861_S01_GE1_1105_Oct12_2_4.txt	LPS	blood	0	3	LPS_BL_0h_3
US22502595_252800522862_S01_GE1_1105_Oct12_1_1.txt	LPS	blood	0	4	LPS_BL_0h_4
US22502595_252800522862_S01_GE1_1105_Oct12_1_2.txt	LPS	blood	0	5	LPS_BL_0h_5
US22502595_252800522862_S01_GE1_1105_Oct12_1_3.txt	LPS	blood	4	1	LPS_BL_4h_1
US22502595_252800522862_S01_GE1_1105_Oct12_2_1.txt	LPS	blood	4	3	LPS_BL_4h_3
US22502595_252800522862_S01_GE1_1105_Oct12_2_2.txt	LPS	blood	4	4	LPS_BL_4h_4
US22502595_252800522862_S01_GE1_1105_Oct12_2_3.txt	LPS	blood	4	5	LPS_BL_4h_5
US22502595_252800522863_S01_GE1_1105_Oct12_1_1.txt	LPS	blood	8	2	LPS_BL_8h_2
US22502595_252800522863_S01_GE1_1105_Oct12_1_2.txt	LPS	blood	8	3	LPS_BL_8h_3
US22502595_252800522863_S01_GE1_1105_Oct12_1_3.txt	LPS	blood	8	4	LPS_BL_8h_4
US22502595_252800522863_S01_GE1_1105_Oct12_1_4.txt	LPS	blood	8	5	LPS_BL_8h_5
US22502595_252800522863_S01_GE1_1105_Oct12_2_1.txt	LPS	blood	24	1	LPS_BL_24h_1
US22502595_252800522863_S01_GE1_1105_Oct12_2_2.txt	LPS	blood	24	2	LPS_BL_24h_2
US22502595_252800522863_S01_GE1_1105_Oct12_2_3.txt	LPS	blood	24	3	LPS_BL_24h_3
US22502595_252800522863_S01_GE1_1105_Oct12_2_4.txt	LPS	blood	24	4	LPS_BL_24h_4
US22502595_252800522864_S01_GE1_1105_Oct12_1_1.txt	LPS	blood	24	5	LPS_BL_24h_5
US22502595_252800522864_S01_GE1_1105_Oct12_1_2.txt	LPS	blood	48	1	LPS_BL_48h_1
US22502595_252800522864_S01_GE1_1105_Oct12_1_3.txt	LPS	blood	48	2	LPS_BL_48h_2
US22502595_252800522864_S01_GE1_1105_Oct12_1_4.txt	LPS	blood	48	3	LPS_BL_48h_3
US22502595_252800522864_S01_GE1_1105_Oct12_2_1.txt	LPS	blood	48	4	LPS_BL_48h_4
US22502595_252800522864_S01_GE1_1105_Oct12_2_3.txt	LPS	blood	72	1	LPS_BL_72h_1
US22502595_252800522864_S01_GE1_1105_Oct12_2_4.txt	LPS	blood	72	2	LPS_BL_72h_2
US22502595_252800522865_S01_GE1_1105_Oct12_1_1.txt	LPS	blood	72	3	LPS_BL_72h_3
US22502595_252800522865_S01_GE1_1105_Oct12_1_2.txt	LPS	blood	72	4	LPS_BL_72h_4
US22502595_252800522865_S01_GE1_1105_Oct12_1_3.txt	LPS	blood	72	5	LPS_BL_72h_5
US22502595_252800522865_S01_GE1_1105_Oct12_1_4.txt	LPS	blood	168	1	LPS_BL_168h_1
US22502595_252800522865_S01_GE1_1105_Oct12_2_1.txt	LPS	blood	168	2	LPS_BL_168h_2
US22502595_252800522865_S01_GE1_1105_Oct12_2_2.txt	LPS	blood	168	3	LPS_BL_168h_3
US22502595_252800522865_S01_GE1_1105_Oct12_2_3.txt	LPS	blood	168	4	LPS_BL_168h_4
US22502595_252800522865_S01_GE1_1105_Oct12_2_4.txt	LPS	blood	168	5	LPS_BL_168h_5
US22502595_252800522866_S01_GE1_1105_Oct12_1_1.txt	LPS	muscle	72	5	LPS_MU_72h_5
US22502595_252800522866_S01_GE1_1105_Oct12_1_2.txt	LPS	muscle	168	1	LPS_MU_168h_1
US22502595_252800522866_S01_GE1_1105_Oct12_1_3.txt	LPS	muscle	168	2	LPS_MU_168h_2
US22502595_252800522866_S01_GE1_1105_Oct12_1_4.txt	LPS	muscle	168	3	LPS_MU_168h_3
US22502595_252800522866_S01_GE1_1105_Oct12_2_1.txt	LPS	muscle	168	4	LPS_MU_168h_4
US22502595_252800522866_S01_GE1_1105_Oct12_2_2.txt	LPS	muscle	168	5	LPS_MU_168h_5
US22502595_252800522866_S01_GE1_1105_Oct12_2_3.txt	PolyIC	blood	0	1	PolyIC_BL_0h_1
US22502595_252800522866_S01_GE1_1105_Oct12_2_4.txt	PolyIC	blood	0	2	PolyIC_BL_0h_2
US22502595_252800522867_S01_GE1_1105_Oct12_1_1.txt	PolyIC	blood	0	3	PolyIC_BL_0h_3
US22502595_252800522867_S01_GE1_1105_Oct12_1_2.txt	PolyIC	blood	0	4	PolyIC_BL_0h_4
US22502595_252800522867_S01_GE1_1105_Oct12_1_3.txt	PolyIC	blood	0	5	PolyIC_BL_0h_5
US22502595_252800522867_S01_GE1_1105_Oct12_1_4.txt	PolyIC	blood	4	1	PolyIC_BL_4h_1
US22502595_252800522867_S01_GE1_1105_Oct12_2_1.txt	PolyIC	blood	4	2	PolyIC_BL_4h_2
US22502595_252800522867_S01_GE1_1105_Oct12_2_2.txt	PolyIC	blood	4	3	PolyIC_BL_4h_3
US22502595_252800522867_S01_GE1_1105_Oct12_2_3.txt	PolyIC	blood	4	4	PolyIC_BL_4h_4
US22502595_252800522867_S01_GE1_1105_Oct12_2_4.txt	PolyIC	blood	4	5	PolyIC_BL_4h_5
US22502595_252800522868_S01_GE1_1105_Oct12_1_2.txt	PolyIC	blood	8	2	PolyIC_BL_8h_2
US22502595_252800522868_S01_GE1_1105_Oct12_1_3.txt	PolyIC	blood	8	3	PolyIC_BL_8h_3
US22502595_252800522868_S01_GE1_1105_Oct12_1_4.txt	PolyIC	blood	8	4	PolyIC_BL_8h_4
US22502595_252800522868_S01_GE1_1105_Oct12_2_2.txt	PolyIC	blood	24	1	PolyIC_BL_24h_1
US22502595_252800522868_S01_GE1_1105_Oct12_2_3.txt	PolyIC	blood	24	2	PolyIC_BL_24h_2
US22502595_252800522868_S01_GE1_1105_Oct12_2_4.txt	PolyIC	blood	24	3	PolyIC_BL_24h_3
US22502595_252800522869_S01_GE1_1105_Oct12_1_1.txt	Pertussis	muscle	168	5	PERT_MU_168h_5
US22502595_252800522869_S01_GE1_1105_Oct12_1_2.txt	TriFlu	blood	0	1	TriFLU_BL_0h_1
US22502595_252800522869_S01_GE1_1105_Oct12_1_3.txt	TriFlu	blood	0	2	TriFLU_BL_0h_2
US22502595_252800522869_S01_GE1_1105_Oct12_1_4.txt	TriFlu	blood	0	3	TriFLU_BL_0h_3
US22502595_252800522869_S01_GE1_1105_Oct12_2_1.txt	TriFlu	blood	0	4	TriFLU_BL_0h_4
US22502595_252800522869_S01_GE1_1105_Oct12_2_2.txt	TriFlu	blood	0	5	TriFLU_BL_0h_5
US22502595_252800522869_S01_GE1_1105_Oct12_2_3.txt	TriFlu	blood	4	1	TriFLU_BL_4h_1
US22502595_252800522869_S01_GE1_1105_Oct12_2_4.txt	TriFlu	blood	4	2	TriFLU_BL_4h_2
US22502595_252800522870_S01_GE1_1105_Oct12_1_1.txt	PolyIC	blood	24	4	PolyIC_BL_24h_4
US22502595_252800522870_S01_GE1_1105_Oct12_1_2.txt	PolyIC	blood	24	5	PolyIC_BL_24h_5
US22502595_252800522870_S01_GE1_1105_Oct12_1_3.txt	PolyIC	blood	48	1	PolyIC_BL_48h_1
US22502595_252800522870_S01_GE1_1105_Oct12_1_4.txt	PolyIC	blood	48	2	PolyIC_BL_48h_2
US22502595_252800522870_S01_GE1_1105_Oct12_2_1.txt	PolyIC	blood	48	3	PolyIC_BL_48h_3
US22502595_252800522870_S01_GE1_1105_Oct12_2_2.txt	PolyIC	blood	48	4	PolyIC_BL_48h_4
US22502595_252800522870_S01_GE1_1105_Oct12_2_3.txt	PolyIC	blood	48	5	PolyIC_BL_48h_5
US22502595_252800522870_S01_GE1_1105_Oct12_2_4.txt	PolyIC	blood	72	1	PolyIC_BL_72h_1
US22502595_252800522871_S01_GE1_1105_Oct12_1_1.txt	PolyIC	blood	72	2	PolyIC_BL_72h_2
US22502595_252800522871_S01_GE1_1105_Oct12_1_2.txt	PolyIC	blood	72	3	PolyIC_BL_72h_3
US22502595_252800522871_S01_GE1_1105_Oct12_1_3.txt	PolyIC	blood	72	4	PolyIC_BL_72h_4
US22502595_252800522871_S01_GE1_1105_Oct12_1_4.txt	PolyIC	blood	72	5	PolyIC_BL_72h_5
US22502595_252800522871_S01_GE1_1105_Oct12_2_1.txt	PolyIC	blood	168	1	PolyIC_BL_168h_1
US22502595_252800522871_S01_GE1_1105_Oct12_2_2.txt	PolyIC	blood	168	2	PolyIC_BL_168h_2
US22502595_252800522871_S01_GE1_1105_Oct12_2_3.txt	PolyIC	blood	168	3	PolyIC_BL_168h_3
US22502595_252800522871_S01_GE1_1105_Oct12_2_4.txt	PolyIC	blood	168	4	PolyIC_BL_168h_4
US22502595_252800522872_S01_GE1_1105_Oct12_1_1.txt	PolyIC	blood	168	5	PolyIC_BL_168h_5
US22502595_252800522872_S01_GE1_1105_Oct12_1_2.txt	PolyIC	MLN	0	1	PolyIC_MLN_0h_1
US22502595_252800522872_S01_GE1_1105_Oct12_1_3.txt	PolyIC	MLN	0	2	PolyIC_MLN_0h_2
US22502595_252800522872_S01_GE1_1105_Oct12_1_4.txt	PolyIC	MLN	0	3	PolyIC_MLN_0h_3
US22502595_252800522872_S01_GE1_1105_Oct12_2_1.txt	PolyIC	MLN	0	4	PolyIC_MLN_0h_4
US22502595_252800522872_S01_GE1_1105_Oct12_2_2.txt	PolyIC	MLN	0	5	PolyIC_MLN_0h_5
US22502595_252800522872_S01_GE1_1105_Oct12_2_3.txt	PolyIC	MLN	4	1	PolyIC_MLN_4h_1
US22502595_252800522872_S01_GE1_1105_Oct12_2_4.txt	PolyIC	MLN	4	2	PolyIC_MLN_4h_2
US22502595_252800522873_S01_GE1_1105_Oct12_1_1.txt	PolyIC	MLN	4	3	PolyIC_MLN_4h_3
US22502595_252800522873_S01_GE1_1105_Oct12_1_2.txt	PolyIC	MLN	4	4	PolyIC_MLN_4h_4
US22502595_252800522873_S01_GE1_1105_Oct12_1_3.txt	PolyIC	MLN	4	5	PolyIC_MLN_4h_5
US22502595_252800522873_S01_GE1_1105_Oct12_1_4.txt	PolyIC	MLN	8	1	PolyIC_MLN_8h_1
US22502595_252800522873_S01_GE1_1105_Oct12_2_1.txt	PolyIC	MLN	8	2	PolyIC_MLN_8h_2
US22502595_252800522873_S01_GE1_1105_Oct12_2_2.txt	PolyIC	MLN	8	3	PolyIC_MLN_8h_3
US22502595_252800522873_S01_GE1_1105_Oct12_2_3.txt	PolyIC	MLN	8	4	PolyIC_MLN_8h_4
US22502595_252800522873_S01_GE1_1105_Oct12_2_4.txt	PolyIC	MLN	8	5	PolyIC_MLN_8h_5
US22502595_252800522874_S01_GE1_1105_Oct12_1_1.txt	PolyIC	MLN	24	1	PolyIC_MLN_24h_1
US22502595_252800522874_S01_GE1_1105_Oct12_1_2.txt	PolyIC	MLN	24	2	PolyIC_MLN_24h_2
US22502595_252800522874_S01_GE1_1105_Oct12_1_3.txt	PolyIC	MLN	24	3	PolyIC_MLN_24h_3
US22502595_252800522874_S01_GE1_1105_Oct12_1_4.txt	PolyIC	MLN	24	4	PolyIC_MLN_24h_4
US22502595_252800522874_S01_GE1_1105_Oct12_2_1.txt	PolyIC	MLN	24	5	PolyIC_MLN_24h_5
US22502595_252800522874_S01_GE1_1105_Oct12_2_2.txt	PolyIC	MLN	48	1	PolyIC_MLN_48h_1
US22502595_252800522874_S01_GE1_1105_Oct12_2_3.txt	PolyIC	MLN	48	2	PolyIC_MLN_48h_2
US22502595_252800522874_S01_GE1_1105_Oct12_2_4.txt	PolyIC	MLN	48	3	PolyIC_MLN_48h_3
US22502595_252800522881_S01_GE1_1105_Oct12_1_1.txt	PolyIC	MLN	168	2	PolyIC_MLN_168h_2
US22502595_252800522881_S01_GE1_1105_Oct12_1_2.txt	PolyIC	MLN	168	3	PolyIC_MLN_168h_3
US22502595_252800522881_S01_GE1_1105_Oct12_1_3.txt	PolyIC	MLN	168	4	PolyIC_MLN_168h_4
US22502595_252800522881_S01_GE1_1105_Oct12_1_4.txt	PolyIC	MLN	168	5	PolyIC_MLN_168h_5
US22502595_252800522881_S01_GE1_1105_Oct12_2_1.txt	PolyIC	muscle	0	1	PolyIC_MU_0h_1
US22502595_252800522881_S01_GE1_1105_Oct12_2_2.txt	PolyIC	muscle	0	2	PolyIC_MU_0h_2
US22502595_252800522881_S01_GE1_1105_Oct12_2_3.txt	PolyIC	muscle	0	3	PolyIC_MU_0h_3
US22502595_252800522881_S01_GE1_1105_Oct12_2_4.txt	PolyIC	muscle	0	4	PolyIC_MU_0h_4
US22502595_252800522882_S01_GE1_1105_Oct12_1_1.txt	PolyIC	muscle	0	5	PolyIC_MU_0h_5
US22502595_252800522882_S01_GE1_1105_Oct12_1_2.txt	PolyIC	muscle	4	1	PolyIC_MU_4h_1
US22502595_252800522882_S01_GE1_1105_Oct12_1_3.txt	PolyIC	muscle	4	2	PolyIC_MU_4h_2
US22502595_252800522882_S01_GE1_1105_Oct12_1_4.txt	PolyIC	muscle	4	3	PolyIC_MU_4h_3
US22502595_252800522882_S01_GE1_1105_Oct12_2_1.txt	PolyIC	muscle	4	4	PolyIC_MU_4h_4
US22502595_252800522882_S01_GE1_1105_Oct12_2_2.txt	PolyIC	muscle	4	5	PolyIC_MU_4h_5
US22502595_252800522882_S01_GE1_1105_Oct12_2_3.txt	PolyIC	muscle	8	1	PolyIC_MU_8h_1
US22502595_252800522882_S01_GE1_1105_Oct12_2_4.txt	PolyIC	muscle	8	2	PolyIC_MU_8h_2
US22502595_252800522883_S01_GE1_1105_Oct12_1_1.txt	PolyIC	muscle	8	3	PolyIC_MU_8h_3
US22502595_252800522883_S01_GE1_1105_Oct12_1_2.txt	PolyIC	muscle	8	4	PolyIC_MU_8h_4
US22502595_252800522883_S01_GE1_1105_Oct12_1_3.txt	PolyIC	muscle	8	5	PolyIC_MU_8h_5
US22502595_252800522883_S01_GE1_1105_Oct12_1_4.txt	PolyIC	muscle	24	1	PolyIC_MU_24h_1
US22502595_252800522883_S01_GE1_1105_Oct12_2_1.txt	PolyIC	muscle	24	2	PolyIC_MU_24h_2
US22502595_252800522883_S01_GE1_1105_Oct12_2_2.txt	PolyIC	muscle	24	3	PolyIC_MU_24h_3
US22502595_252800522883_S01_GE1_1105_Oct12_2_3.txt	PolyIC	muscle	24	4	PolyIC_MU_24h_4
US22502595_252800522883_S01_GE1_1105_Oct12_2_4.txt	PolyIC	muscle	24	5	PolyIC_MU_24h_5
US22502595_252800522884_S01_GE1_1105_Oct12_1_1.txt	PolyIC	muscle	48	1	PolyIC_MU_48h_1
US22502595_252800522884_S01_GE1_1105_Oct12_1_2.txt	PolyIC	muscle	48	2	PolyIC_MU_48h_2
US22502595_252800522884_S01_GE1_1105_Oct12_1_3.txt	PolyIC	muscle	48	3	PolyIC_MU_48h_3
US22502595_252800522884_S01_GE1_1105_Oct12_1_4.txt	PolyIC	muscle	48	4	PolyIC_MU_48h_4
US22502595_252800522884_S01_GE1_1105_Oct12_2_1.txt	PolyIC	muscle	48	5	PolyIC_MU_48h_5
US22502595_252800522884_S01_GE1_1105_Oct12_2_2.txt	PolyIC	muscle	72	1	PolyIC_MU_72h_1
US22502595_252800522884_S01_GE1_1105_Oct12_2_3.txt	PolyIC	muscle	72	2	PolyIC_MU_72h_2
US22502595_252800522884_S01_GE1_1105_Oct12_2_4.txt	PolyIC	muscle	72	3	PolyIC_MU_72h_3
US22502595_252800522891_S01_GE1_1105_Oct12_1_1.txt	PolyIC	MLN	48	4	PolyIC_MLN_48h_4
US22502595_252800522891_S01_GE1_1105_Oct12_1_2.txt	PolyIC	MLN	48	5	PolyIC_MLN_48h_5
US22502595_252800522891_S01_GE1_1105_Oct12_1_3.txt	PolyIC	MLN	72	1	PolyIC_MLN_72h_1
US22502595_252800522891_S01_GE1_1105_Oct12_1_4.txt	PolyIC	MLN	72	2	PolyIC_MLN_72h_2
US22502595_252800522891_S01_GE1_1105_Oct12_2_1.txt	PolyIC	MLN	72	3	PolyIC_MLN_72h_3
US22502595_252800522891_S01_GE1_1105_Oct12_2_2.txt	PolyIC	MLN	72	4	PolyIC_MLN_72h_4
US22502595_252800522891_S01_GE1_1105_Oct12_2_3.txt	PolyIC	MLN	72	5	PolyIC_MLN_72h_5
US22502595_252800522891_S01_GE1_1105_Oct12_2_4.txt	PolyIC	MLN	168	1	PolyIC_MLN_168h_1
US22502595_252800522892_S01_GE1_1105_Oct12_1_1.txt	IFA	blood	4	5	IFA_BL_4h_5
US22502595_252800522892_S01_GE1_1105_Oct12_1_2.txt	IFA	blood	8	1	IFA_BL_8h_1
US22502595_252800522892_S01_GE1_1105_Oct12_1_3.txt	IFA	blood	8	2	IFA_BL_8h_2
US22502595_252800522892_S01_GE1_1105_Oct12_1_4.txt	IFA	blood	8	3	IFA_BL_8h_3
US22502595_252800522892_S01_GE1_1105_Oct12_2_1.txt	IFA	blood	8	4	IFA_BL_8h_4
US22502595_252800522892_S01_GE1_1105_Oct12_2_2.txt	IFA	blood	8	5	IFA_BL_8h_5
